"ids","names","popularity","followers","genres","first_release","last_release","num_releases","num_tracks","monthly_listeners","fuente","log_followers","log_monthly_listeners","z_monthly_listeners","z_followers","z_popularity","indice_demanda_digital","nivel_demanda_digital"
"5O35zGUolf87RATk2NgSD3","hether",43,48929,"bedroom pop, modern indie pop",2019,2023,13,1,424232,"base_featured",4.68957521575994,5.62760444815149,0.835368919016462,0.654144286652868,0.744295309648231,0.744602838439187,"demanda_media"
"0AlNB0yIoyxdKloLmK9AOR","hex cougar",40,31747,"bass trap, electronic trap, future bass, la pop, vapor twitch",2018,2023,20,1,183602,"base_featured",4.5017163716336,5.26387977312231,0.609614935718882,0.510573763156854,0.605281445853945,0.575156714909893,"demanda_media"
"2RaLhh25Ct5KABbL3J332E","hexmaze",4,229," indie , rock , punk ",2018,2024,4,1,1368,"base_featured",2.36172783601759,3.13640344813399,-0.710851581156514,-1.12490566163526,-1.06288491967748,-0.966214054156418,"demanda_baja"
"4JNfz6aO9ZFz0gp5GY88am","hey violet",48,1072942,"alt z, pixie",2017,2024,20,1,999569,"base_featured",6.03057665072364,5.99981321321074,1.06638874554778,1.67900036368251,0.975985082638707,1.24045806395633,"demanda_media"
"0ETJQforv5OXgDgidQv9qd","hi-lo",55,136872,"dutch house, electro house, house",2022,2024,20,1,2463973,"base_featured",5.13631778628239,6.3916361208154,1.3095825352787,0.995565873782018,1.30035076482537,1.20183305796203,"demanda_media"
"43JlwunhXm1oqdKyOa2Z9Y","hiatus kaiyote",57,611608,"alternative r&b, australian r&b, indie soul, shiver pop",2013,2024,19,2,1515390,"base_featured",5.78647386755385,6.18052470361953,1.17855143779338,1.49244558884875,1.39302667402156,1.3546745668879,"demanda_media"
"3NMfMCA11Xo7RUc91o64Og","hideyuki hashimoto",54,27524,"japanese piano",2012,2024,20,1,806743,"base_featured",4.43972732764379,5.90673574410807,1.00861809965058,0.463198833655803,1.25401281022728,0.908609914511219,"demanda_media"
"4V5f0tr4dGBGUvW5HsR22O","high klassified",45,19779,"canadian hip hop, rap montrealais, substep, vapor twitch",2014,2023,15,4,459721,"base_featured",4.29622628726116,5.66249528741353,0.857024711116271,0.35352862043922,0.836971218844421,0.682508183466637,"demanda_media"
"1eiIIImNeUj3vpaocWqoOf","high on fire",43,174406,"sludge metal, stoner metal, stoner rock",2002,2024,20,1,160297,"base_featured",5.2415639117913,5.20492810379905,0.573025242785067,1.07599989010695,0.744295309648231,0.797773480846751,"demanda_media"
"1xm0FYqJd14TSZdz5huwd2","highland reverie",9,417," folk , modern ",2021,2023,8,1,3219,"base_featured",2.62117628177504,3.50785587169583,-0.480301195159471,-0.926623013028241,-0.831195146687007,-0.74603978495824,"demanda_baja"
"3T0fMfxYBU3q9oAUAdPIsr","highlight",48,512375,"k-pop, k-pop boy group",2017,2024,11,6,378897,"base_featured",5.70958877893433,5.57852231287263,0.804904976620846,1.43368640466725,0.975985082638707,1.0715254879756,"demanda_media"
"2pqd3HsfsvcBGtHvPOg6eg","highly suspect",53,604921,"modern alternative rock, modern rock, post-grunge",2015,2022,9,4,1371812,"base_featured",5.78169937935751,6.13729491413809,1.15171988678087,1.48879670144628,1.20767485562918,1.28273048128545,"demanda_media"
"34SBu2kvAUh84umN8Pi0iI","hight",44,2543,"uk dance",2016,2023,12,1,258868,"base_featured",3.40551710697638,5.41308004605085,0.702219474907767,-0.327193034646601,0.790633264246326,0.388553234835831,"demanda_media"
"2xt1t3lfZ5FGaEKrs0jp0d","hildegard von bingen",40,85806,"classical, early music, medieval",2009,2023,20,11,143735,"base_featured",4.93352271835416,5.15756555479581,0.543628600680023,0.840580388801157,0.605281445853945,0.663163478445042,"demanda_media"
"0Sk6yoUQnccty5iMhVhz9D","hillary scott",42,7623," christian , country ",2022,2022,2,1,216410,"base_featured",3.88218288763027,5.33527933184067,0.653930694018934,0.0370972705523967,0.697957355050135,0.462995106540489,"demanda_media"
"4EVSOMkocOlqAZ9ujkGrQR","hillary scott & the scott family",46,45613,"ccm",2016,2016,1,13,495184,"base_featured",4.65909815822552,5.69476748068917,0.877055181089585,0.630852292468703,0.883309173442516,0.797072215666935,"demanda_media"
"1btWGBz4Uu1HozTwb2Lm8A","hippo campus",56,625460,"minneapolis indie, modern rock, pov: indie",2017,2023,20,1,1818260,"base_featured",5.79620023487222,6.25965622361861,1.22766621353069,1.49987893410383,1.34668871942347,1.358077955686,"demanda_media"
"723sN2rn2hMtdiMbzAZ3Of","hiroco.m",38,2622,"japanese piano, neo-classical",2016,2024,20,1,274374,"base_featured",3.41879829059035,5.4383445375862,0.7179004555826,-0.317042932355846,0.512605536657754,0.304487686628169,"demanda_media"
"2FPMZBH13ARkDrd37sIp13","hiroko murakami",37,4046,"japanese piano",2021,2024,20,1,262466,"base_featured",3.60713320439157,5.41907470728929,0.705940197602727,-0.173108574126579,0.466267582059659,0.333033068511936,"demanda_media"
"72y6MZHIPEyS64ACSCtIq6","hisohkah",56,57579,"corecore, slowed and reverb, weirdcore",2020,2023,7,1,1829030,"base_featured",4.76027166054206,6.26222106633746,1.22925814143677,0.708173819485778,1.34668871942347,1.09470689344867,"demanda_media"
"37eqxl8DyLd5sQN54wYJbE","hiss golden messenger",45,88458,"alternative country, indie folk, modern folk rock, new americana, north carolina indie, north carolina roots, stomp and holler",2009,2023,20,1,471062,"base_featured",4.94674202550457,5.67307899358893,0.863593728813396,0.850683202201638,0.836971218844421,0.850416049953152,"demanda_media"
"6q3p11nP1p80Ey6LrOOSed","hit-boy",52,86015,"drumless hip hop",2017,2024,20,1,1680617,"base_featured",4.93457924270169,6.22546901067622,1.2064471430924,0.841387834169868,1.16133690103109,1.06972395943112,"demanda_media"
"4J3kswR8gVfSE4sOIwNeLA","hivemind",16,321,"trap beats",2021,2023,20,1,7685,"base_featured",2.50785587169583,3.88570038012833,-0.24578341646076,-1.01322777562815,-0.506829464500341,-0.588613552196416,"demanda_baja"
"79PC6rrXA39xOdNTf71dvN","hixxy",43,26394,"deep happy hardcore, happy hardcore, hardcore techno",2006,2024,16,1,315226,"base_featured",4.42152166633698,5.49862340884549,0.755313906551735,0.449285214967442,0.744295309648231,0.649631477055802,"demanda_media"
"3EP4RX5LSuwDVy4mDeF1rl","hồ quỳnh hương",36,152829,"v-pop",2003,2024,20,1,111239,"base_featured",5.1842086131115,5.04626098019212,0.474544887637979,1.03216628570561,0.419929627461564,0.642213600268383,"demanda_media"
"1GJ1uwDfaA8GVVpVc2I2d2","hockey dad",47,150917,"australian surf rock, indie surf",2016,2024,20,1,638525,"base_featured",5.17874104119687,5.80517858590113,0.945584342054232,1.02798771127816,0.929647128040612,0.967739727124333,"demanda_media"
"2z92TjllsDfZLyBjp0SDuq","hoffy beats",52,5761,"focus beats, lo-fi jazzhop",2020,2024,20,1,920803,"base_featured",3.76057325394439,5.964167197214,1.04426423585014,-0.0558425047966818,1.16133690103109,0.716586210694848,"demanda_media"
"5TgOBj4v5RI1Guk1F0bfGA","hofmästarn",33,2613,"gothenburg hip hop, swedish reggae",2010,2024,10,1,29675,"base_featured",3.41730558324453,4.47240536240892,0.118368360593561,-0.318183729192235,0.280915763667278,0.0270334650228683,"demanda_media"
"4BATXGCjpDls0URO3Pt1kO","hogslop string band",16,4629,"old-time fiddle",2019,2024,9,1,9006,"base_featured",3.66558099101795,3.95458016274376,-0.203031614447721,-0.128440039290443,-0.506829464500341,-0.279433706079502,"demanda_baja"
"15QTZYWWbRmiII0wpKIAmu","hohyun",39,35312,"bedroom r&b",2021,2024,20,1,287997,"base_featured",4.54793461442238,5.45938947181486,0.730962472147669,0.545895908052988,0.55894349125585,0.611933957152169,"demanda_media"
"75YeSAKC6xPhgkjnltCmGB","hol!",45,36414,"dubstep, gaming dubstep",2020,2024,20,4,394186,"base_featured",4.56128031429029,5.59570229746407,0.815568124382812,0.556095316685398,0.836971218844421,0.73621155330421,"demanda_media"
"5SHQUMAmEK5KmuSb0aDvsn","hole",58,1155898,"alternative rock, grunge, riot grrrl",1991,2012,6,1,3290136,"base_featured",6.06291988801273,6.5172139821765,1.38752528803251,1.70371857980242,1.43936462861966,1.51020283215153,"demanda_media"
"2OI5njTRiCAdhWF0UDUkAw","holler choir",21,2299," choir ",2022,2024,7,5,15863,"base_featured",3.36172783601759,4.20041270119725,-0.0504500641979919,-0.360658845555313,-0.275139691509865,-0.22874953375439,"demanda_baja"
"7IAFAOtc9kTYNTizhLSWM6","hollow coves",67,662224,"indie anthem-folk, indie folk, modern indie folk",2019,2024,20,2,6503651,"base_featured",5.82100557200213,6.8131572948057,1.57120922877963,1.51883633402716,1.85640622000252,1.64881726093643,"demanda_alta"
"4yeImZMSwYrOxDHujAsfWz","hollow graham",25,19," ambient ",2023,2024,7,1,45219,"base_featured",1.30102999566398,4.65533055800934,0.231905039261213,-1.93554060894837,-0.0897878731174836,-0.597807814268215,"demanda_baja"
"0nnYdIpahs41QiZ9MWp5Wx","holly humberstone",61,239677,"alt z, indie pop, modern alternative pop, uk pop",2020,2024,20,6,2650672,"base_featured",5.37962817205163,6.4233561543438,1.32927029475994,1.18151506142535,1.57837849241394,1.36305461619975,"demanda_alta"
"5PrWAhH8BO28ieKNfYYFEX","holo",35,4451," classical ",2021,2024,18,1,119840,"base_featured",3.64855515566267,5.07860542429289,0.494620201727431,-0.141451979751819,0.373591672863469,0.242253298279694,"demanda_media"
"2gNmFyBanPG1slh2pHnCtU","holy goof",39,56339,"bass house, bassline, old school bassline, uk dance",2017,2024,20,2,330170,"base_featured",4.75081684264975,5.51873892509555,0.767799058732224,0.700948005014965,0.55894349125585,0.67589685166768,"demanda_media"
"73Y01xwhmpeq2qq9KLaRFZ","holy moly & the crackers",23,12229,"newcastle indie",2012,2023,20,1,24883,"base_featured",4.08742645703629,4.39592019267063,0.0708961022700767,0.193954014991826,-0.182463782313674,0.0274621116494097,"demanda_media"
"3PpfvyyncoZ79IgYe0Uls0","homies",45,90471,"korean underground rap",2019,2024,20,4,81624,"base_featured",4.95651419106129,4.91182319428313,0.391103021418076,0.858151548614566,0.836971218844421,0.695408596292354,"demanda_media"
"2ojqsY1ycYzZOpLDBBwHPU","homixide gang",64,355372,"rage rap",2021,2024,13,1,1468540,"base_featured",5.55068442854399,6.1668860760377,1.17008631371824,1.31224426082019,1.71739235620823,1.39990764358222,"demanda_alta"
"0XfQBWgzisaS9ltDV9bXAS","honey dijon",50,117326,"garage house",2013,2023,20,2,307325,"base_featured",5.06939796609408,5.48759930343527,0.74847154506375,0.944422614270464,1.0686609918349,0.920518383723037,"demanda_media"
"1sl3gVNz3Nxd4poA8f76sl","honeyluv",44,11523,"tech house",2021,2024,20,1,477918,"base_featured",4.06160324960838,5.67935429654115,0.867488638164128,0.174218710934075,0.790633264246326,0.610780204448176,"demanda_media"
"2MqhkhX4npxDZ62ObR5ELO","hoobastank",66,2464596,"alternative metal, funk metal, nu metal, pop rock, post-grunge",2001,2024,16,3,9126834,"base_featured",6.39174591550585,6.96032019918389,1.66254922888919,1.95502282435825,1.81006826540442,1.80921343955062,"demanda_alta"
"382aq8Pij5V2nE2JMHMoxl","hoodie allen",62,688897,"indie pop rap",2012,2024,20,1,2234679,"base_featured",5.83815492391571,6.34921534215069,1.28325311521013,1.53194267162494,1.62471644701204,1.47997074461571,"demanda_alta"
"2tH2e9dYfRSD6pjLbcieGQ","hoodlum",30,10268,"san antonio rap",2018,2024,20,2,44180,"base_featured",4.01152815385754,4.64523554153919,0.225639337932571,0.1359489784416,0.141901899872993,0.167830072082388,"demanda_media"
"74CcYmmNeHKe5PrZaISk8e","hope tala",46,166272,"alternative r&b",2018,2024,18,1,630434,"base_featured",5.22082173266504,5.79964031597407,0.942146888995787,1.06014774575115,0.883309173442516,0.96186793606315,"demanda_media"
"7MR5iqnOtuXv9RMMMQbOIl","hormone boys",31,33718,"taiwan indie",2018,2024,10,5,54080,"base_featured",4.52787468632869,4.73304471345256,0.280140095484736,0.530565171876595,0.188239854471088,0.332981707277473,"demanda_media"
"6U1lmwvy3I9dIYu9RalJi6","horse jumper of love",44,70915,"american shoegaze, boston indie, countrygaze, new england emo, nu gaze, shoegaze, small room",2017,2024,8,6,323947,"base_featured",4.85074423134344,5.51047530302916,0.76267005394913,0.777317193663299,0.790633264246326,0.776873503952918,"demanda_media"
"5MnToV7aAt2Zy9ag3DAsna","horse meat disco",31,28189,"uk dance",2017,2023,17,1,135609,"base_featured",4.4500950758716,5.1322917159668,0.527941818395008,0.471122352228828,0.188239854471088,0.395768008364975,"demanda_media"
"7M9O9v7kmiDSjN4eKFSik7","hosanna",39,808," dance , house ",2022,2023,4,2,376322,"base_featured",2.90794852161227,5.57556076221525,0.803066822919594,-0.707458241792519,0.55894349125585,0.218184024127641,"demanda_media"
"3DQ7WGIfJ4z4aQzNE1bNFF","hosini",33,17996,"melodic house, swedish electronic",2019,2023,20,3,157179,"base_featured",4.25520011665712,5.19639728443734,0.567730395929979,0.322174500179127,0.280915763667278,0.390273553258795,"demanda_media"
"1lvVzEkQ4u72rrZ7bNUkcD","hot 8 brass band",37,75016,"brass band, new orleans funk, second line, street band",2007,2023,20,1,114434,"base_featured",4.87515969231941,5.05855887395105,0.482177854804769,0.795976631977305,0.466267582059659,0.581474022947244,"demanda_media"
"6jTnHxhb6cDCaCu4rdvsQ0","hot chelle rae",51,553453,"dance rock, neon pop punk, post-teen pop",2009,2024,20,1,2295856,"base_featured",5.74308153058718,6.36094483405478,1.29053329085176,1.4592831334797,1.11499894643299,1.28827179025482,"demanda_media"
"1lKZzN2d4IqiEYxyECIEHI","hot mulligan",61,216085,"alternative emo, emo, pop punk",2015,2024,18,4,1062263,"base_featured",5.33462663028118,6.02623246353908,1.08278645350334,1.14712277640859,1.57837849241394,1.26942924077529,"demanda_alta"
"0mqmWeOf4VWEOPNtDUsMx1","hotspur johnny",5,268," classical ",2021,2023,5,1,1416,"base_featured",2.42975228000241,3.15136985024746,-0.701562343651585,-1.07291819690425,-1.01654696507939,-0.930342501878409,"demanda_baja"
"7EGwUS3c5dXduO4sMyLWC5","houndmouth",52,299163,"indie folk, modern folk rock, new americana, stomp and holler",2012,2023,12,4,1827955,"base_featured",5.47590933136486,6.26196573779432,1.22909966597547,1.25509763087896,1.16133690103109,1.21517806596184,"demanda_media"
"1ilcpQQeF5mmvfO682aDgJ","house gospel choir",50,26765,"cedm",2019,2024,20,1,1799396,"base_featured",4.42758347362526,6.25512699207708,1.22485504307134,0.453917931887203,1.0686609918349,0.915811322264479,"demanda_media"
"0AuW7OCyKfFrsMbtHrYgIV","house of pain",61,636808,"gangster rap, hip hop, rap rock, west coast rap",1992,2022,6,5,5486991,"base_featured",5.80400919264217,6.7393343269979,1.52538932656891,1.50584690521642,1.57837849241394,1.53653824139976,"demanda_alta"
"59RNNqeEfkq3X5pfOQxZ3C","hovvdy",45,62739,"austindie, countrygaze, small room",2017,2024,20,1,429789,"base_featured",4.79754451436173,5.6332563064664,0.83887687328853,0.736659479343668,0.836971218844421,0.804169190492206,"demanda_media"
"2FXC3k01G6Gw61bmprjgqS","hozier",84,6986094,"irish singer-songwriter, modern rock, pov: indie",2014,2024,20,3,56901443,"base_featured",6.84423448706963,7.755123287718,2.15586182353073,2.30083577448843,2.64415144817014,2.3669496820631,"demanda_alta"
"1wJNeTGqvB8WVYak3HC3pk","hucci",43,73290,"electronic trap",2012,2023,20,1,325581,"base_featured",4.8650506473517,5.5126603866448,0.76402627573977,0.788250826547127,0.744295309648231,0.765524137311709,"demanda_media"
"4meeMnr8eLacsB31ApsXZS","huckleberry p",28,15162,"k-rap",2011,2024,20,2,37846,"base_featured",4.18078513497344,4.57803146018796,0.183927597980699,0.265303087358729,0.0492259906768021,0.166152225338743,"demanda_media"
"6olWbKW2VLhFCHfOi0iEDb","hudson mohawke",42,141796,"instrumental hip hop, purple sound, scottish electronic, scottish hip hop, uk experimental electronic, wonky",2009,2024,20,2,531877,"base_featured",5.15166704257322,5.72581202702635,0.896323684098688,1.00729649403148,0.697957355050135,0.867192511060103,"demanda_media"
"3BsGKNayMq7tYR01UU13z6","hue sound",23,76," soul ",2024,2024,3,1,76056,"base_featured",1.88649072517248,4.88113919105793,0.372058297682882,-1.48810411048166,-0.182463782313674,-0.432836531704151,"demanda_baja"
"5ak6WzG7TJnqL6x6CRYoxP","hueston",48,28371,"modern country pop",2022,2024,20,1,524921,"base_featured",4.45288995117649,5.72009477486069,0.89277514164742,0.473258326781931,0.975985082638707,0.780672850356019,"demanda_media"
"7A9yZMTrFZcgEWAX2kBfK6","huey lewis & the news",63,1574073,"album rock, classic rock, hard rock, mellow gold, new romantic, new wave pop, rock, singer-songwriter, soft rock",1980,2024,11,1,5457397,"base_featured",6.19702514545394,6.73698562739517,1.52393155279857,1.80620809582144,1.67105440161014,1.66706468341005,"demanda_alta"
"5PlfkPxwCpRRWQJBxCa0By","hugel",70,242029,"deep house",2023,2024,20,2,11021839,"base_featured",5.38386920080255,7.04225410224185,1.71340336734149,1.18475625414513,1.9954200837968,1.63119323509448,"demanda_alta"
"1U17tqE6Kaphway5gmRD9g","hugge",33,4456,"epa dunk",2023,2024,20,1,80886,"base_featured",3.64904263408618,4.90787872826328,0.388654798965496,-0.141079425918747,0.280915763667278,0.176163712238009,"demanda_media"
"714s2nd4G1chzdguyBIwvk","hugo barriol",40,22295,"folk-pop",2019,2024,20,1,292177,"base_featured",4.34822695570525,5.46564751194632,0.73484666693649,0.393269965731642,0.605281445853945,0.577799359507359,"demanda_media"
"50UQHipbWWMFQiT6DZYvHN","hugo lobo",24,8640,"argentine reggae",2015,2024,20,2,32295,"base_featured",3.93656400513527,4.50914873640226,0.141173970463508,0.0786578664604593,-0.136125827715579,0.0279020030694627,"demanda_media"
"49vOeJAPxAz6YmVZPNM7ys","huh gak",36,92738,"korean pop",2013,2024,20,2,142356,"base_featured",4.96726240860935,5.15337882720218,0.541030013077548,0.866365839654207,0.419929627461564,0.609108493397773,"demanda_media"
"518pvehpCn4yp3oJJbr6zA","huma",43,2178,"sleep",2020,2024,20,2,422025,"base_featured",3.33825723024626,5.62533920761735,0.833962946013209,-0.378596181287526,0.744295309648231,0.399887358124638,"demanda_media"
"5OSFyC4u32V4PI7YoyuMCc","hüman",37,1453," classical , ambient ",2022,2024,8,1,174285,"base_featured",3.16256440652302,5.24126250261808,0.595577012921259,-0.512868862426104,0.466267582059659,0.182991910851605,"demanda_media"
"3tv8xMO0AkcqN9Th8KHyGd","huntertones",37,16638,"instrumental funk",2015,2024,20,1,152496,"base_featured",4.22112722174244,5.18326130010076,0.559577248804947,0.296134398725956,0.466267582059659,0.440659743196854,"demanda_media"
"2xLEV2jDreAOcpJXFNoXyt","hurray for the riff raff",48,122544,"alternative country, chamber pop, folk, new americana, new orleans americana, queer country, stomp and holler",2009,2024,12,1,494706,"base_featured",5.08829559615351,5.69434805558323,0.876794855368342,0.958865067874839,0.975985082638707,0.93721500196063,"demanda_media"
"2FUIaEhxMNdiBpO8ykabdP","husbands",41,24028,"chill dream pop, okc indie",2015,2023,20,2,348910,"base_featured",4.38073569741569,5.54271466152032,0.782680144267458,0.418114668078614,0.65161940045204,0.617471404266037,"demanda_media"
"6RAx8RRxoHeJIqD2d0EjOa","hvob",42,207459,"electronica",2013,2022,20,4,303871,"base_featured",5.31693437355953,5.48269068426644,0.745424899053918,1.1336015255398,0.697957355050135,0.858994593214618,"demanda_media"
"56U7IcfF1h54ZxOPqjEnjq","hwang in wook",32,35310,"k-pop ballad, korean pop",2017,2023,12,3,43585,"base_featured",4.54791001686449,4.63934701451808,0.22198448985094,0.545877109447692,0.234577809069183,0.334146469455938,"demanda_media"
"7bmYpVgQub656uNTu6qGNQ","hwasa",58,4961472,"k-pop, korean talent show",2017,2023,15,3,3541616,"base_featured",6.69561063229677,6.54920159361854,1.40737912582517,2.18725046668474,1.43936462861966,1.67799807370985,"demanda_media"
"05lF0DUkLJqiW5o70SScyR","hybrid minds",56,164087,"drum and bass, liquid funk",2014,2024,20,1,1358504,"base_featured",5.21507682161164,6.13306124118484,1.14909216147436,1.05575721576993,1.34668871942347,1.18384603222259,"demanda_media"
"64jfAecBriamQmMs0WAKtj","hynn",40,38106,"k-pop ballad, korean pop",2021,2024,20,2,224205,"base_featured",4.58100475998367,5.3506472306141,0.663469129547784,0.571169661505508,0.605281445853945,0.613306745635746,"demanda_media"
"3U7bOaJLuFkrmDQ1C1OqKl","hyo",41,573287,"k-pop",2018,2024,13,3,425369,"base_featured",5.75837285126652,5.62876685723129,0.836090394621508,1.47096947662254,0.65161940045204,0.986226423898697,"demanda_media"
"6DFJfhZxwWe1yKQvRDJmdl","hyper",41,69314,"cyberpunk, dark clubbing",2006,2023,20,1,424483,"base_featured",4.84082722757439,5.62786132510372,0.835528355533053,0.769738155107745,0.65161940045204,0.752295303697613,"demanda_media"
"5baGEdkemC63ShOCaIoALm","hyperion towers",30,125," ambient ",2023,2024,20,1,71362,"base_featured",2.10037054511756,4.85347309888011,0.354886709005484,-1.32464713906488,0.141901899872993,-0.275952843395469,"demanda_baja"
"54okLCsuAzwltG8zHECNpm","hyro the hero",40,40641,"nu-metalcore",2018,2024,20,1,252251,"base_featured",4.60897507150991,5.40183461826086,0.695239744656386,0.592545883034201,0.605281445853945,0.631022357848177,"demanda_media"
"57okaLdCtv3nVBSn5otJkp","hyukoh",49,531736,"korean indie folk, korean r&b",2014,2023,16,6,432962,"base_featured",5.72569688099643,5.63645078415379,0.840859598443006,1.44599697038131,1.0223230372368,1.10305986868704,"demanda_media"
"0Raaw7kr1Vzat4ZvHzjsJR","i dont know how but they found me",62,1047525,"alt z, pov: indie",2018,2024,20,1,2123659,"base_featured",6.02016481112893,6.32708498701231,1.26951740749694,1.67104314842271,1.62471644701204,1.52175900097723,"demanda_alta"
"0KqSULB80ft2H3aFg6kJmN","i hate models",48,209925,"dark techno, french techno, industrial techno",2016,2023,15,4,595693,"base_featured",5.32206623066076,5.77502322578289,0.926867732674017,1.13752353098999,0.975985082638707,1.0134587821009,"demanda_media"
"3Uobr6LgQpBbk6k4QGAb3V","i prevail",66,1445153,"alternative metal, nu-metalcore, post-grunge",2014,2024,14,1,4711829,"base_featured",6.15991412929779,6.67318961297731,1.48433510701939,1.77784611988261,1.81006826540442,1.69074983076881,"demanda_alta"
"3HQIkVkhoARQMb0XlvyUKL","i wayne",42,175831,"dancehall, lovers rock, roots reggae",2006,2024,20,2,471863,"base_featured",5.24509791600928,5.67381684490442,0.864051692996168,1.07870074157856,0.697957355050135,0.880236596541621,"demanda_media"
"5RMLpCv3ic2KtGnqJ7eMG4","i. jordan",41,16286,"experimental techno",2020,2024,20,6,599442,"base_featured",4.21184109637534,5.77774789308562,0.928558859339267,0.289037506980435,0.65161940045204,0.623071922257247,"demanda_media"
"3oXddLOOjkoUuC2sX1RMdr","i'm with her",40,82403,"ectofolk, folk, indie folk, new americana, progressive bluegrass",2015,2023,8,2,224694,"base_featured",4.91594829344183,5.35159340843796,0.6640563963111,0.827149190517471,0.605281445853945,0.698829010894172,"demanda_media"
"7DivyX8KXF3bq2iAplKTC3","iam6teen",29,2383,"anime lo-fi",2019,2023,20,1,45190,"base_featured",3.3773062510682,4.65505195163607,0.231732115885767,-0.348753091453316,0.0955639452748973,-0.0071523434308838,"demanda_media"
"7za6M9P94wuMsOVCHopTsI","iamddb",50,422826,"alternative r&b, uk contemporary r&b",2017,2024,20,1,878719,"base_featured",5.62616271178728,5.94385051122064,1.03165422309794,1.36992829847204,1.0686609918349,1.15674783780163,"demanda_media"
"2DLlb2Se6eF0mMTYffyAcn","iamnobodi",48,69467,"abstract beats, neo r&b, vapor twitch",2014,2024,20,5,1238991,"base_featured",4.84178479561443,6.09306850220571,1.12426975940116,0.770469973433527,0.975985082638707,0.956908271824465,"demanda_media"
"7HjGPPtdNuHcK8crc7iNkn","ian munsick",58,198022,"modern country pop, wyoming roots",2020,2024,20,2,2019344,"base_featured",5.29671563568059,6.30521052339949,1.25594052467287,1.11814941949066,1.43936462861966,1.27115152426106,"demanda_media"
"2TEpPi5SFalflhpcQHq3lB","ian noe",43,62179,"kentucky indie, kentucky roots, new americana, roots americana, southern americana",2017,2022,6,4,407406,"base_featured",4.79365071770717,5.61002848670454,0.824459999222624,0.733683657647964,0.744295309648231,0.767479655506273,"demanda_media"
"6ASri4ePR7RlsvIQgWPJpS","iann dior",68,1834264,"melodic rap",2019,2024,20,1,13778633,"base_featured",6.26346207927501,7.13920616418494,1.77357886731496,1.8569823109643,1.90274417460061,1.84443511762662,"demanda_alta"
"1I0tv3cE1cDIJvQpHyuCYN","icandy",47,20986," house ",2019,2024,11,1,751445,"base_featured",4.32195036251942,5.87589777701255,0.989477814741244,0.373188163051943,0.929647128040612,0.764104368611267,"demanda_media"
"3Mcii5XWf6E0lrY3Uky4cA","ice cube",70,8416122,"conscious hip hop, g funk, gangster rap, hip hop, rap, west coast rap",1990,2023,20,1,15238589,"base_featured",6.92511207398539,7.18294478435603,1.80072623565551,2.36264621278103,1.9954200837968,2.05293084407778,"demanda_alta"
"1sSt1DqqqFLkPwfrqafVyn","ice prince",47,321993,"afrobeats, afropop, nigerian hip hop, nigerian pop",2011,2024,20,1,760638,"base_featured",5.50784777917667,5.88117858908841,0.992755470734959,1.27950648792968,0.929647128040612,1.06730302890175,"demanda_media"
"3LZZPxNDGDFVSIPqf4JuEf","ice spice",71,3477988,"bronx drill",2021,2024,19,1,18338234,"base_featured",6.54132820410521,7.26335753380688,1.8506362355613,2.06934061216226,2.0417580383949,1.98724496203948,"demanda_alta"
"04zbRSHjzlQYvV31SW7qZ4","icecoldbishop",38,16936,"indie hip hop",2018,2024,14,1,156133,"base_featured",4.22883648752793,5.19349748605109,0.565930570178802,0.302026180556836,0.512605536657754,0.460187429131131,"demanda_media"
"1ZbmerOthZbxz5eR3c9Mn1","icewear vezzo",52,214795,"detroit hip hop, detroit trap, florida drill, memphis hip hop",2013,2024,20,13,782671,"base_featured",5.3320261895317,5.89357979726308,1.00045256234116,1.14513539784539,1.16133690103109,1.10230828707255,"demanda_media"
"1Jy0lTKAQDnTklKzF0g2o7","icon for hire",49,341114,"gothic alternative, pixie",2011,2024,20,1,678683,"base_featured",5.53290081724966,5.83166761080393,0.962025357184692,1.29865319251009,1.0223230372368,1.09433386231053,"demanda_media"
"1VBflYyxBhnDc9uVib98rw","icona pop",68,690377,"candy pop, dance pop, electropop, metropopolis, swedish electropop, swedish synthpop",2013,2024,20,2,13531642,"base_featured",5.83908694343885,7.13135053144707,1.76870309037803,1.53265496457803,1.90274417460061,1.73470074318556,"demanda_alta"
"0LC3HTEh3afI3UfpmSdShk","idd aziz",51,9356,"afro house",2023,2024,20,1,729118,"base_featured",3.97113662947681,5.86279841559598,0.981347398463581,0.105079884537009,1.11499894643299,0.733808743144527,"demanda_media"
"73Np75Wv2tju61Eo9Zw4IR","idina menzel",69,459304,"hollywood, movie tunes, show tunes",1998,2023,20,1,7451148,"base_featured",5.66210117317884,6.87222324803465,1.60786985461601,1.39739415316536,1.94908212919871,1.65144871232669,"demanda_alta"
"0OmQCkk1rR3DJ0Y2NRxp6Z","idiotape",14,9544,"k-indie, korean electronic, korean electropop",2010,2023,18,5,7188,"base_featured",3.97977593272969,3.85666848361154,-0.263802722631901,0.111682444541171,-0.599505373696531,-0.250541883929087,"demanda_baja"
"6aiFCgyKNwF9Rv5TOxnE8E","idk",54,473859,"pop rap, underground hip hop",2015,2024,20,1,1997651,"base_featured",5.67565005009535,6.30051983441895,1.25302914198573,1.40774883921026,1.25401281022728,1.30493026380776,"demanda_media"
